Order ID,Customer ID,Customer Name,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount %,Total Sales,Sales Date,Payment Method,Delivery Status,Customer Segment
O10516,C103,Judith Jackson,East,Odisha,Bhubaneswar,Sports,Cricket Bat,31,27154.67,13.72,726300.53,2026-03-01,Cash,Delivered,Corporate
O10517,C101,Rita Miller,North,Haryana,Panipat,Appliances,Refrigerator,8,13266.81,8.82,96773.42,2026-01-06,Net Banking,Delivered,Consumer
O10518,C190,Jill Howe,West,Maharashtra,Pune,Electronics,Printer,30,43948.3,8.88,1201370.73,2026-08-22,Net Banking,Delivered,Corporate
O10519,C265,Vanessa Ramirez,East,West Bengal,Durgapur,Appliances,Air Conditioner,37,17603.74,9.97,586399.94,2026-03-14,Debit Card,Pending,Consumer
O10520,C193,Heather Ferguson,North,Punjab,Ludhiana,Accessories,Headset,14,46745.84,4.06,627871.42,2026-07-09,Debit Card,Delivered,Home Office
O10521,C239,William Cox,East,Jharkhand,Dhanbad,Appliances,Washing Machine,18,20135.72,19.88,290389.3,2026-09-08,Net Banking,Delivered,Consumer
O10522,C296,Jasmine Holden,East,Bihar,Gaya,Sports,Yoga Mat,38,5695.1,4.52,206631.9,2026-07-13,Net Banking,Delivered,Consumer
O10523,C398,Ryan Stewart,North,Delhi,New Delhi,Sports,Football,26,48630.13,4.05,1213175.85,2026-10-02,Cash,Delivered,Home Office
O10524,C187,William Rogers,North,Punjab,Patiala,Electronics,Monitor,48,30788.12,18.95,1197781.02,2026-12-28,UPI,Delivered,Corporate
O10525,C381,Matthew May,East,Bihar,Gaya,Appliances,Air Conditioner,9,49642.21,6.36,418364.69,2026-09-01,Net Banking,Delivered,Consumer
O10526,C060,Deanna Hughes,West,Goa,Margao,Sports,Tennis Racket,16,44258.56,11.4,627409.35,2026-01-06,UPI,Delivered,Corporate
O10527,C476,Danny Becker,South,Tamil Nadu,Coimbatore,Electronics,Mouse,49,20156.83,0.0,987684.67,2026-04-03,Net Banking,Delivered,Consumer
O10528,C278,Ethan Howard II,West,Gujarat,Ahmedabad,Accessories,Charger,6,35330.94,6.44,198333.76,2026-01-11,Cash,Delivered,Consumer
O10529,C426,Keith King,West,Goa,Panaji,Electronics,Laptop,27,8077.29,1.67,214444.78,2026-11-23,Credit Card,Cancelled,Corporate
O10530,C467,Derek Williamson,South,Kerala,Trivandrum,Clothing,Shirt,44,7406.57,14.83,277559.73,2026-10-06,Net Banking,Delivered,Home Office
O10531,C476,Jennifer Jackson,West,Goa,Margao,Appliances,Washing Machine,13,45448.48,13.15,513136.06,2026-03-25,Debit Card,Delivered,Home Office
O10532,C428,Emily Cooper,North,Punjab,Patiala,Sports,Basketball,44,46473.03,19.65,1643007.5,2026-12-28,Net Banking,Delivered,Corporate
O10533,C165,David Barr,South,Karnataka,Mangalore,Clothing,Jeans,11,35472.16,1.36,384887.12,2026-04-06,Debit Card,Delivered,Corporate
O10534,C408,Thomas Campbell,South,Karnataka,Mangalore,Electronics,Printer,7,43831.14,8.85,279664.59,2026-11-20,UPI,Delivered,Consumer
O10535,C156,Kristen Keith,East,West Bengal,Durgapur,Electronics,Monitor,32,22113.66,11.48,626400.38,2026-10-01,Credit Card,Delivered,Home Office
O10536,C201,Ashley Young,West,Rajasthan,Jaipur,Clothing,Dress,43,9832.78,12.53,369831.5,2026-01-16,Credit Card,Delivered,Corporate
O10537,C036,Steven Dunn,East,Jharkhand,Ranchi,Appliances,Air Conditioner,39,5754.57,7.98,206518.86,2026-12-29,Debit Card,Delivered,Home Office
O10538,C322,Jeremy Wolfe,South,Tamil Nadu,Chennai,Accessories,Headset,46,25480.86,3.6,1129923.26,2026-02-10,Net Banking,Delivered,Home Office
O10539,C397,Wayne Cole,West,Rajasthan,Udaipur,Electronics,Keyboard,30,45307.7,4.01,1304725.84,2026-04-13,Cash,Delivered,Home Office
O10540,C075,Christopher Maldonado,South,Andhra Pradesh,Visakhapatnam,Electronics,Mouse,10,10130.52,3.9,97354.3,2026-06-10,Debit Card,Delivered,Consumer
O10541,C130,Dawn Sanders,West,Maharashtra,Pune,Appliances,Microwave,9,26358.52,13.93,204181.0,2026-06-24,Cash,Delivered,Home Office
O10542,C486,Cynthia Johnson,East,West Bengal,Durgapur,Sports,Cricket Bat,2,21157.18,6.62,39513.15,2026-03-19,UPI,Delivered,Home Office
O10543,C097,Zachary Ford,North,Punjab,Amritsar,Furniture,Sofa,34,10274.84,10.51,312628.45,2026-12-08,Credit Card,Delivered,Consumer
O10544,C003,Amanda Lee,North,Punjab,Amritsar,Clothing,Jacket,21,15072.18,5.1,300373.48,2026-01-14,Cash,Pending,Home Office
O10545,C063,Michael Cooper Jr.,North,Uttar Pradesh,Kanpur,Clothing,T-Shirt,23,1471.59,17.27,28001.27,2026-06-30,Cash,Delivered,Consumer
O10546,C095,Bethany Kaiser,South,Karnataka,Mysore,Furniture,Sofa,10,22463.0,3.7,216318.69,2026-02-07,UPI,Delivered,Corporate
O10547,C303,Christopher Wells,West,Goa,Panaji,Furniture,Table,49,40129.35,5.93,1849734.3,2026-09-28,Credit Card,Delivered,Corporate
O10548,C485,Robert Jenkins,South,Andhra Pradesh,Vijayawada,Furniture,Chair,24,8581.64,9.78,185816.53,2026-07-31,Net Banking,Delivered,Consumer
O10549,C048,Anna Snow,North,Uttar Pradesh,Noida,Electronics,Mouse,14,3775.37,14.26,45318.03,2026-08-09,Cash,Pending,Corporate
O10550,C406,David Reyes,North,Uttar Pradesh,Lucknow,Appliances,Microwave,47,26801.78,12.7,1099703.84,2026-07-27,Net Banking,Delivered,Consumer
O10551,C468,Sarah Alvarado,West,Gujarat,Ahmedabad,Electronics,Keyboard,27,849.13,12.33,20099.67,2026-03-25,Cash,Delivered,Consumer
O10552,C346,Sarah Williams,West,Rajasthan,Jaipur,Appliances,Washing Machine,46,48390.58,17.06,1846216.76,2026-03-18,Cash,Delivered,Home Office
O10553,C322,Douglas Black,East,Bihar,Patna,Clothing,Jacket,15,17050.77,7.98,235351.78,2026-10-13,Cash,Delivered,Home Office
O10554,C225,Richard Freeman,South,Andhra Pradesh,Visakhapatnam,Sports,Football,28,46733.69,17.78,1075884.32,2026-09-12,Cash,Delivered,Home Office
O10555,C450,Kevin Rodriguez,West,Maharashtra,Pune,Electronics,Printer,28,22102.28,17.26,512047.94,2026-12-17,UPI,Delivered,Home Office
O10556,C462,Gregory Jones,South,Karnataka,Bangalore,Clothing,T-Shirt,29,13290.29,5.29,365029.78,2026-08-05,Credit Card,Delivered,Consumer
O10557,C270,Sarah Moore,East,Jharkhand,Ranchi,Furniture,Sofa,21,37982.81,2.98,773869.37,2026-03-22,Credit Card,Pending,Corporate
O10558,C247,Richard Delgado,North,Uttar Pradesh,Lucknow,Electronics,Keyboard,26,45602.07,18.91,961446.68,2026-11-08,Debit Card,Delivered,Corporate
O10559,C345,Adrian Johnson,East,Bihar,Bhagalpur,Furniture,Table,48,6450.8,8.98,281832.87,2026-04-25,Debit Card,Delivered,Corporate
O10560,C135,Alisha Patterson,East,West Bengal,Siliguri,Sports,Basketball,8,35803.74,5.13,271736.07,2026-03-07,UPI,Delivered,Consumer
O10561,C012,Kimberly Parker,West,Gujarat,Surat,Electronics,Monitor,21,28825.69,5.13,574285.57,2026-09-15,Cash,Delivered,Consumer
O10562,C015,Christopher Harrell,East,Odisha,Rourkela,Clothing,T-Shirt,45,45575.63,5.9,1929900.05,2026-03-28,Debit Card,Delivered,Home Office
O10563,C223,Nicholas Sanchez,West,Gujarat,Vadodara,Accessories,Smartwatch,3,31527.11,14.38,80980.53,2026-02-01,Credit Card,Delivered,Home Office
O10564,C212,Keith Gomez,West,Gujarat,Ahmedabad,Furniture,Chair,42,29250.52,18.2,1004930.87,2026-12-20,UPI,Delivered,Home Office
O10565,C451,Juan Cuevas,North,Haryana,Faridabad,Appliances,Air Conditioner,9,2917.85,0.22,26202.88,2026-10-12,Cash,Delivered,Consumer
O10566,C008,Mary Martin,West,Goa,Margao,Sports,Cricket Bat,38,35012.68,19.58,1069973.5,2026-02-06,Cash,Delivered,Consumer
O10567,C227,Krystal Nelson,South,Andhra Pradesh,Visakhapatnam,Sports,Football,14,29583.31,14.39,354567.8,2026-12-27,UPI,Delivered,Home Office
O10568,C358,Brian Perry,South,Kerala,Trivandrum,Appliances,Washing Machine,13,42846.2,9.65,503250.04,2026-07-07,Debit Card,Delivered,Consumer
O10569,C400,Karen Phelps,East,West Bengal,Siliguri,Electronics,Printer,6,43471.64,17.85,214271.71,2026-12-03,Credit Card,Delivered,Consumer
O10570,C189,Whitney Edwards,North,Uttar Pradesh,Kanpur,Accessories,USB Cable,28,3713.12,4.64,99143.27,2026-07-03,Cash,Pending,Consumer
O10571,C261,Kelly Sawyer,South,Andhra Pradesh,Visakhapatnam,Clothing,Jeans,15,42241.55,5.13,601118.38,2026-05-17,Net Banking,Delivered,Corporate
O10572,C345,Sean Hall,West,Maharashtra,Nagpur,Electronics,Laptop,47,34126.51,6.36,1501935.01,2026-12-17,Debit Card,Delivered,Consumer
O10573,C102,Kristy Hernandez,South,Andhra Pradesh,Vijayawada,Clothing,T-Shirt,23,19635.34,12.19,396561.22,2026-11-08,Net Banking,Delivered,Home Office
O10574,C216,David Taylor,North,Punjab,Ludhiana,Electronics,Printer,50,15497.92,15.18,657266.79,2026-02-13,UPI,Delivered,Home Office
O10575,C497,Larry Mclaughlin,East,Bihar,Gaya,Appliances,Washing Machine,18,28012.3,1.84,494943.73,2026-06-17,Net Banking,Delivered,Home Office
O10576,C245,Alexis Parsons,North,Uttar Pradesh,Kanpur,Sports,Cricket Bat,42,23817.68,0.24,997941.74,2026-04-25,Cash,Delivered,Home Office
O10577,C374,Nathan Peterson,West,Gujarat,Ahmedabad,Furniture,Table,29,12317.92,12.89,311174.06,2026-01-11,Debit Card,Delivered,Home Office
O10578,C480,Mrs. Sheila Parker,North,Haryana,Gurgaon,Furniture,Chair,3,47645.37,14.17,122682.06,2026-12-31,Debit Card,Delivered,Home Office
O10579,C232,Angela Moore,West,Maharashtra,Nagpur,Appliances,Washing Machine,25,41571.03,2.66,1011631.02,2026-11-18,Cash,Delivered,Corporate
O10580,C170,John Fernandez,East,Odisha,Cuttack,Accessories,Power Bank,25,46798.32,0.94,1158960.39,2026-01-06,Net Banking,Delivered,Consumer
O10581,C406,Jonathan Brown,West,Maharashtra,Pune,Electronics,Laptop,4,34555.79,19.79,110868.8,2026-11-21,UPI,Delivered,Corporate
O10582,C384,Timothy Curtis,North,Haryana,Gurgaon,Furniture,Bookshelf,13,30472.9,18.91,321236.17,2026-09-07,Net Banking,Delivered,Corporate
O10583,C373,Christopher Sanders,West,Rajasthan,Jodhpur,Electronics,Mouse,35,30221.7,18.8,858900.71,2026-09-18,Credit Card,Delivered,Consumer
O10584,C087,Lauren Harrison,North,Punjab,Patiala,Furniture,Bookshelf,23,47837.24,15.85,925865.86,2026-08-13,UPI,Delivered,Home Office
O10585,C412,Megan Blankenship,North,Delhi,New Delhi,Clothing,Jeans,49,15918.51,2.06,763938.85,2026-07-31,Cash,Delivered,Home Office
O10586,C481,Courtney Young,East,Bihar,Patna,Accessories,Power Bank,40,47145.6,11.55,1668011.33,2026-09-30,Net Banking,Delivered,Consumer
O10587,C236,Beth Robertson,North,Uttar Pradesh,Lucknow,Clothing,Dress,40,663.29,16.71,22098.17,2026-04-26,Net Banking,Delivered,Home Office
O10588,C368,Robin Stokes,West,Goa,Panaji,Accessories,USB Cable,36,46953.69,16.53,1410920.82,2026-08-17,Debit Card,Delivered,Home Office
O10589,C439,Tiffany Garza,East,Bihar,Gaya,Clothing,Shirt,32,26827.22,15.54,725064.64,2026-07-08,UPI,Pending,Corporate
O10590,C331,Elizabeth Johnson,North,Punjab,Patiala,Furniture,Cabinet,47,45865.18,18.84,1749536.46,2026-12-15,Debit Card,Delivered,Consumer
O10591,C142,Luis Edwards,West,Goa,Margao,Appliances,Washing Machine,40,4859.22,3.21,188129.56,2026-09-17,UPI,Delivered,Corporate
O10592,C281,Shane Ochoa,South,Tamil Nadu,Coimbatore,Appliances,Air Conditioner,20,11822.61,2.41,230753.7,2026-12-03,Cash,Delivered,Consumer
O10593,C150,Sarah Lee,North,Haryana,Faridabad,Clothing,Shirt,1,9366.77,1.11,9262.8,2026-04-27,Debit Card,Delivered,Home Office
O10594,C152,Madison Klein,South,Karnataka,Mysore,Clothing,Shirt,15,17202.36,10.09,231999.63,2026-11-02,Debit Card,Delivered,Corporate
O10595,C395,David Miles,South,Andhra Pradesh,Guntur,Furniture,Cabinet,7,37639.98,19.89,211073.72,2026-05-07,Credit Card,Delivered,Consumer
O10596,C160,Jason Booker,North,Haryana,Gurgaon,Furniture,Bookshelf,15,29643.61,4.69,423799.87,2026-12-25,Debit Card,Delivered,Consumer
O10597,C066,Patricia Clark,East,West Bengal,Siliguri,Electronics,Printer,48,10249.29,4.93,467712.0,2026-12-20,Debit Card,Delivered,Consumer
O10598,C348,Rebekah Schaefer,West,Rajasthan,Jodhpur,Electronics,Printer,30,33605.58,8.4,923481.34,2026-06-17,Debit Card,Delivered,Consumer
O10599,C343,Sandra Horton,North,Punjab,Patiala,Electronics,Keyboard,21,31490.4,6.09,621025.33,2026-09-29,Cash,Delivered,Corporate
O10600,C129,Michael Benson,West,Gujarat,Vadodara,Appliances,Refrigerator,4,33545.71,3.63,129312.0,2026-05-27,UPI,Delivered,Consumer
O10601,C209,Corey Johnson,West,Gujarat,Ahmedabad,Clothing,Jacket,17,37795.2,14.82,547297.17,2026-12-16,Debit Card,Delivered,Consumer
O10602,C324,Regina Collins,West,Maharashtra,Pune,Electronics,Printer,12,9193.15,11.99,97090.7,2026-01-06,Net Banking,Delivered,Consumer
O10603,C245,Jenny Nelson,West,Maharashtra,Nagpur,Furniture,Bookshelf,16,29535.86,13.16,410383.05,2026-02-17,Cash,Delivered,Consumer
O10604,C440,Nicholas Mcdowell,East,Odisha,Rourkela,Electronics,Keyboard,18,47778.45,16.36,719314.12,2026-08-28,Credit Card,Delivered,Corporate
O10605,C417,Pamela Smith,East,Odisha,Bhubaneswar,Electronics,Laptop,32,22939.12,19.01,594508.59,2026-04-04,Debit Card,Delivered,Corporate
O10606,C302,Jason Harper,North,Punjab,Ludhiana,Sports,Tennis Racket,20,22517.94,18.31,367898.1,2026-08-16,Cash,Delivered,Home Office
O10607,C197,Phillip Potter,East,Jharkhand,Jamshedpur,Clothing,Shirt,14,1163.62,12.52,14251.09,2026-04-02,Net Banking,Delivered,Consumer
O10608,C430,Elizabeth Bradley,West,Goa,Panaji,Clothing,Dress,43,46571.94,5.02,1902063.23,2026-07-11,UPI,Delivered,Corporate
O10609,C301,Meghan Lee,East,Jharkhand,Ranchi,Sports,Yoga Mat,24,20282.96,4.68,464009.22,2026-12-18,Cash,Delivered,Home Office
O10610,C124,Brian Savage,North,Haryana,Faridabad,Appliances,Washing Machine,32,5491.86,16.82,146180.13,2026-02-23,Credit Card,Delivered,Home Office
O10611,C492,Amber Randolph,South,Tamil Nadu,Madurai,Appliances,Washing Machine,20,857.61,2.15,16783.43,2026-01-21,Debit Card,Delivered,Corporate
O10612,C123,Sharon Montoya,North,Punjab,Amritsar,Clothing,Jeans,21,31897.96,17.09,555378.57,2026-11-28,UPI,Delivered,Consumer
O10613,C285,George Lawson,East,West Bengal,Durgapur,Furniture,Cabinet,28,16964.18,18.61,386600.09,2026-04-22,Net Banking,Pending,Consumer
O10614,C079,Larry Carlson,North,Punjab,Ludhiana,Electronics,Mouse,20,36602.24,14.02,629412.12,2026-10-01,Cash,Delivered,Corporate
O10615,C044,Tyrone Park,West,Gujarat,Vadodara,Electronics,Keyboard,37,37450.38,2.51,1350883.89,2026-10-01,Debit Card,Delivered,Home Office
O10616,C249,Michael Glover,South,Tamil Nadu,Coimbatore,Electronics,Laptop,34,16205.13,15.2,467226.31,2026-01-08,Debit Card,Delivered,Corporate
O10617,C050,Sierra Lewis,West,Gujarat,Ahmedabad,Sports,Football,44,19335.17,11.14,755974.21,2026-02-24,Cash,Delivered,Corporate
O10618,C417,Nicole Orozco,North,Punjab,Ludhiana,Sports,Basketball,14,40961.06,15.46,484798.72,2026-03-21,Cash,Delivered,Home Office
O10619,C425,John Stafford,East,Jharkhand,Dhanbad,Sports,Cricket Bat,9,12346.67,19.41,89551.63,2026-01-22,Net Banking,Cancelled,Corporate
O10620,C133,Alexis Kelley,West,Maharashtra,Mumbai,Accessories,USB Cable,2,37694.08,15.34,63823.62,2026-06-10,Credit Card,Pending,Consumer
O10621,C149,Stephen Rios,East,Odisha,Cuttack,Sports,Tennis Racket,17,9170.45,17.77,128194.64,2026-07-11,Debit Card,Delivered,Corporate
O10622,C489,Leon Harris,South,Andhra Pradesh,Guntur,Appliances,Mixer,8,29159.02,14.83,198677.9,2026-09-28,Credit Card,Delivered,Corporate
O10623,C131,Justin Walsh,East,Odisha,Rourkela,Appliances,Refrigerator,46,26587.23,16.47,1021582.41,2026-10-05,Cash,Cancelled,Home Office
O10624,C084,Amanda Flores,North,Delhi,New Delhi,Clothing,Jeans,49,43646.66,2.74,2080086.33,2026-06-18,Net Banking,Delivered,Corporate
O10625,C008,Philip May,North,Punjab,Ludhiana,Sports,Cricket Bat,50,3972.88,13.77,171290.72,2026-11-09,Credit Card,Delivered,Corporate
O10626,C391,Clarence Estes,North,Punjab,Ludhiana,Electronics,Mouse,33,8085.55,11.79,235364.7,2026-12-04,Net Banking,Delivered,Consumer
O10627,C381,Earl Morrow,East,West Bengal,Kolkata,Electronics,Monitor,35,31277.86,19.15,885085.24,2026-11-15,Debit Card,Delivered,Consumer
O10628,C139,Tiffany Clark,South,Karnataka,Bangalore,Appliances,Washing Machine,21,6276.28,0.86,130668.38,2026-04-05,Cash,Delivered,Corporate
O10629,C204,Megan Wright,North,Punjab,Amritsar,Electronics,Keyboard,43,22031.37,10.26,850150.91,2026-01-16,Net Banking,Pending,Corporate
O10630,C156,Jordan Pennington,North,Punjab,Ludhiana,Furniture,Table,45,21814.47,17.53,809567.7,2026-11-26,UPI,Delivered,Consumer
O10631,C167,Jennifer Johnston,South,Karnataka,Bangalore,Furniture,Table,28,23163.06,8.56,593048.46,2026-07-28,Net Banking,Delivered,Consumer
O10632,C447,Brittany Smith,West,Rajasthan,Jodhpur,Sports,Cricket Bat,36,9072.69,3.76,314336.05,2026-02-18,UPI,Pending,Home Office
O10633,C003,David Chavez MD,North,Haryana,Faridabad,Electronics,Laptop,14,9284.26,11.56,114953.99,2026-08-02,UPI,Pending,Corporate
O10634,C176,Sergio Weaver,East,Jharkhand,Jamshedpur,Sports,Yoga Mat,40,4936.66,10.27,177186.6,2026-06-03,Net Banking,Cancelled,Corporate
O10635,C449,Mathew Buckley,West,Goa,Panaji,Electronics,Laptop,32,17109.81,14.15,470040.7,2026-09-29,UPI,Delivered,Corporate
O10636,C219,Matthew Johnson,North,Delhi,New Delhi,Electronics,Monitor,39,44067.2,12.02,1512042.58,2026-12-09,Debit Card,Pending,Consumer
O10637,C077,Jill Green,South,Tamil Nadu,Chennai,Furniture,Bookshelf,20,25496.21,1.36,502989.23,2026-09-08,Debit Card,Delivered,Corporate
O10638,C079,Carrie Stevens,East,Jharkhand,Ranchi,Sports,Basketball,23,40272.19,13.84,798065.93,2026-03-28,UPI,Delivered,Corporate
O10639,C061,Robert Taylor,North,Delhi,New Delhi,Furniture,Sofa,34,9055.87,4.17,295060.17,2026-10-03,Net Banking,Pending,Corporate
O10640,C314,Michele Bailey,South,Kerala,Kochi,Clothing,Jacket,42,47546.1,18.66,1624307.91,2026-10-19,Credit Card,Delivered,Home Office
O10641,C048,Jeremy Hart,South,Kerala,Kozhikode,Accessories,USB Cable,3,39263.62,7.05,109486.6,2026-10-28,Cash,Delivered,Corporate
O10642,C338,Shawn Chapman,East,Jharkhand,Jamshedpur,Electronics,Mouse,43,23078.05,12.01,873174.18,2026-02-04,Credit Card,Delivered,Home Office
O10643,C229,Steven Maldonado,South,Karnataka,Bangalore,Furniture,Table,6,15649.89,2.03,91993.18,2026-06-03,Cash,Delivered,Consumer
O10644,C207,Matthew Macias,East,Jharkhand,Jamshedpur,Appliances,Microwave,30,20935.6,2.95,609539.99,2026-09-22,Net Banking,Delivered,Corporate
O10645,C133,Timothy Jones,North,Punjab,Patiala,Appliances,Mixer,26,28472.5,2.67,720519.39,2026-10-27,Net Banking,Delivered,Home Office
O10646,C188,Jason Perez,West,Gujarat,Surat,Furniture,Bookshelf,15,1050.0,5.61,14866.42,2026-07-12,Net Banking,Delivered,Corporate
O10647,C392,Jesus King,North,Delhi,New Delhi,Electronics,Laptop,42,21737.61,0.0,912979.62,2026-05-21,Debit Card,Delivered,Home Office
O10648,C023,Michael Owens,East,Jharkhand,Jamshedpur,Sports,Yoga Mat,38,48478.1,3.79,1772349.64,2026-08-22,UPI,Delivered,Home Office
O10649,C243,Dylan Wise,South,Karnataka,Mangalore,Accessories,Charger,47,25384.02,9.33,1081737.47,2026-11-01,Credit Card,Delivered,Home Office
O10650,C498,Mark Morrison,West,Rajasthan,Jaipur,Sports,Cricket Bat,41,1741.29,4.61,68101.68,2026-10-31,Cash,Delivered,Consumer
O10651,C103,Gerald Adams,East,Jharkhand,Ranchi,Appliances,Washing Machine,46,48145.89,6.22,2076955.92,2026-09-12,Cash,Delivered,Consumer
O10652,C234,Kelsey Thomas,North,Punjab,Patiala,Electronics,Laptop,28,26690.86,12.94,650637.76,2026-03-09,Debit Card,Delivered,Corporate
O10653,C170,Jordan Wilson,East,Odisha,Bhubaneswar,Furniture,Table,41,12039.29,7.67,455750.93,2026-03-19,Cash,Delivered,Home Office
O10654,C086,Pamela House,South,Tamil Nadu,Madurai,Accessories,Charger,24,28432.02,0.29,680389.61,2026-07-23,UPI,Pending,Corporate
O10655,C238,David Barajas,North,Punjab,Ludhiana,Accessories,Power Bank,39,28512.67,2.66,1082415.09,2026-04-11,Net Banking,Delivered,Home Office
O10656,C485,Melanie Lee,East,Jharkhand,Jamshedpur,Sports,Yoga Mat,17,42852.88,16.86,605674.04,2026-07-17,Credit Card,Delivered,Consumer
O10657,C485,Jose Cruz,North,Delhi,New Delhi,Sports,Basketball,19,38775.64,10.85,656801.18,2026-08-01,Credit Card,Delivered,Consumer
O10658,C230,Alexandra Johnson,West,Rajasthan,Jaipur,Clothing,Jeans,13,5723.86,13.46,64394.57,2026-06-19,Cash,Delivered,Corporate
O10659,C302,Amber Terrell,South,Kerala,Kozhikode,Sports,Tennis Racket,28,46367.46,17.01,1077449.94,2026-06-30,Cash,Delivered,Home Office
O10660,C279,Emily Farmer,East,Odisha,Rourkela,Electronics,Printer,42,28312.42,14.91,1011823.6,2026-01-02,Debit Card,Delivered,Home Office
O10661,C401,Sarah Cole,South,Andhra Pradesh,Vijayawada,Sports,Basketball,8,5985.06,4.1,45917.38,2026-09-22,Cash,Delivered,Home Office
O10662,C319,Timothy Mathis,South,Tamil Nadu,Madurai,Electronics,Mouse,44,14853.05,6.89,608505.69,2026-10-24,Credit Card,Delivered,Corporate
O10663,C291,John Brown,North,Punjab,Patiala,Accessories,Power Bank,45,27651.77,14.05,1069501.33,2026-05-08,Debit Card,Delivered,Consumer
O10664,C098,Joanna Holland,South,Karnataka,Bangalore,Accessories,Headset,4,44838.35,16.17,150351.96,2026-06-03,Cash,Delivered,Corporate
O10665,C216,Marcia Thornton,South,Kerala,Kozhikode,Appliances,Washing Machine,50,14881.81,19.87,596239.72,2026-10-29,Credit Card,Delivered,Home Office
O10666,C151,Hunter Olson,West,Rajasthan,Jaipur,Electronics,Laptop,34,40470.97,4.94,1308037.94,2026-10-24,Debit Card,Pending,Consumer
O10667,C262,Matthew Blankenship,East,Bihar,Gaya,Furniture,Cabinet,26,5777.73,14.87,127883.12,2026-10-11,Credit Card,Delivered,Consumer
O10668,C195,Sean Jones,South,Kerala,Kozhikode,Accessories,Smartwatch,29,36483.03,7.9,974425.25,2026-09-15,Cash,Delivered,Consumer
O10669,C491,Jamie Rivera,North,Uttar Pradesh,Lucknow,Electronics,Laptop,14,47632.95,16.94,553895.0,2026-04-06,UPI,Delivered,Home Office
O10670,C492,Laura Webster,South,Kerala,Trivandrum,Clothing,Dress,47,32635.39,19.32,1237520.93,2026-08-03,Cash,Delivered,Home Office
